C	0.27184466	P	[	99.67252414	30.19732752	1.05101922	40	]
C	0.285714286	P	[	105.4068833	39.87040992	1.88178869	-1	]
C	0.184466019	P	[	100.4033951	30.06358513	1.05038082	40	]
C	0.262135922	P	[	100.6836331	30.12981745	1.05288499	40	]
C	0.311688312	P	[	99.77518085	50.04471555	-1.04035404	30	]
C	0	P	[	105.77823	40.24719843	1.09500019	1	]
C	0.431279621	P	[	99.49163893	29.10353232	1.03609342	41	]
C	0.15942029	P	[	100.0443094	30.2547231	1.05014115	40	]
C	0.218446602	P	[	100.0198125	29.89088062	1.04054427	40	]
C	0.266990291	P	[	100.5290881	30.42057103	1.05712504	40	]
C	0.256038647	P	[	100.2299475	30.15310757	1.05848786	40	]
C	0.280193237	P	[	99.29389311	29.74215191	1.03507906	40	]
C	0.252427184	P	[	100.4211628	29.75770035	1.04952671	40	]
C	0.428571429	P	[	111.6870668	31.42971271	1.3961727	1	]
C	0.608	P	[	76.32641631	52.69990828	1.03481166	24	]
C	1.84375	P	[	115.0257082	24.28727426	0.76602501	31	]
C	1.150197628	P	[	113.6925748	17.31537313	1.05378972	49	]
C	0.300970874	P	[	100.7778833	29.8048848	1.04966298	40	]
C	0.208737864	P	[	100.4266029	30.07778714	1.05664775	40	]
C	0.32038835	P	[	99.29776827	30.37395663	1.04927213	40	]
C	0.13592233	P	[	100.1151676	29.91528878	1.05086982	40	]
C	0.315533981	P	[	100.4280052	30.48991745	1.06015868	40	]
C	0.285714286	P	[	116.4136533	24.08065843	1.43089786	1	]
C	0.375	P	[	105.2172732	36.70830223	1.93249041	1	]
C	0.266990291	P	[	99.65704828	29.70244623	1.03473476	40	]
C	0.325242718	P	[	100.8468954	30.32314288	1.06012223	40	]
C	0.218446602	P	[	100.1989234	30.22183802	1.04825703	40	]
C	0.246753247	P	[	99.58177704	49.94209561	-1.0494772	30	]
C	0.220779221	P	[	100.0952991	49.66354424	-1.04202328	30	]
C	0.296116505	P	[	100.0248728	29.99188302	1.0391476	40	]
C	0.236714976	P	[	100.1786904	30.24194454	1.04766478	40	]
C	0.428571429	P	[	114.4279191	23.87556613	0.52142126	1	]
C	1.932926829	P	[	115.2303514	23.67560784	0.78886047	32	]
C	2.863636364	P	[	82.69064706	33.45438627	1.97287247	34	]
C	0.233009709	P	[	100.4010543	30.38797444	1.05685931	40	]
C	0.111650485	P	[	99.92468269	30.12055185	1.04790938	40	]
C	0.214285714	P	[	99.98006492	49.93656373	-1.05239889	30	]
C	0.307692308	P	[	113.5590543	26.23562844	1.79348886	-2	]
C	1.706896552	P	[	116.4122857	23.83253664	1.35340174	11	]
C	0.286407767	P	[	100.5029791	30.56494437	1.06030129	40	]
C	0.280193237	P	[	99.74075519	29.66333093	1.03482756	40	]
C	0.300970874	P	[	99.46048741	29.54530053	1.03727175	40	]
C	0.208737864	P	[	99.72706637	29.74690768	1.04261147	40	]
C	0.247572816	P	[	100.0163741	29.92284216	1.04015203	40	]
C	3.022026432	P	[	110.3292254	31.19482346	1.82407707	44	]
C	1.193675889	P	[	114.3574113	16.81979128	1.04937673	49	]
C	1.209486166	P	[	114.2831572	17.07662159	1.05316866	49	]
C	0.266990291	P	[	100.4084821	29.75010472	1.04416648	40	]
C	0.246753247	P	[	99.80081753	49.49238676	-1.03644591	30	]
C	0.257281553	P	[	100.3589884	29.86817721	1.05477886	40	]
C	0.252427184	P	[	99.61221842	30.17780353	1.04363638	40	]
C	0.428571429	P	[	114.1716633	24.54298663	1.31551089	1	]
C	0.165048544	P	[	99.71187029	29.85985026	1.04195192	40	]
C	1.23715415	P	[	112.793551	16.75334992	1.03848937	49	]
C	0.217391304	P	[	100.5920913	30.15595933	1.05663887	40	]
C	0.160194175	P	[	100.0702059	29.83068017	1.04676409	40	]
C	0.253246753	P	[	100.3098716	49.83967465	-1.03588542	30	]
C	0.125603865	P	[	99.97485009	30.14890558	1.05009549	40	]
C	0.304347826	P	[	99.20714015	30.10596771	1.04184111	40	]
C	0.125	P	[	108.987452	44.69940265	2.16351145	1	]
C	0.339805825	P	[	99.28867353	30.50403111	1.04859789	40	]
C	0.242718447	P	[	100.435211	29.89385781	1.0461435	40	]
C	0.194174757	P	[	100.0998676	29.8611726	1.04208178	40	]
C	0.305825243	P	[	100.3712864	29.76131987	1.04085799	40	]
C	0.296116505	P	[	100.1790571	30.1329007	1.05939213	40	]
C	0.198067633	P	[	99.59872377	29.98790585	1.04497568	40	]
								
Pop	20	-	Iter	500				
Mean	0.803627655							
C	0	P	[	105.1315652	40.15532293	-0.40180812	1	]
C	2.858757062	P	[	82.98923663	33.63193024	1.96966419	34	]
C	0.25	P	[	110.0151122	31.82774272	1.47256928	1	]
C	0.334951456	P	[	99.40335212	29.47601323	1.0359565	40	]
C	2.859649123	P	[	83.36906474	33.82817432	1.9578759	33	]
C	2.865497076	P	[	83.12693432	33.16498446	1.94722023	33	]
C	2.87804878	P	[	82.578821	31.32743035	1.88351174	32	]
C	2.869318182	P	[	83.73298515	34.27176587	1.98900599	34	]
C	2.853107345	P	[	83.92259836	34.80947633	1.99301102	34	]
C	0.084415584	P	[	100.0871731	49.94122358	-1.04554351	30	]
C	0	P	[	105.8396217	39.31411026	-0.3473628	1	]
C	0.354368932	P	[	99.96318589	30.27570111	1.04151952	40	]
C	0.25	P	[	110.127416	31.57143729	1.17782361	1	]
C	3.013215859	P	[	111.2460378	33.85054523	1.8829708	44	]
C	0.247572816	P	[	99.68414507	30.2551422	1.05037871	40	]
C	0.238709677	P	[	99.81391557	49.61686217	-1.0410646	30	]
C	0.285024155	P	[	99.826747	30.42772687	1.05579829	40	]
C	0.309178744	P	[	100.34226	29.58294232	1.04657278	40	]
C	0.125	P	[	106.7487915	39.22269832	0.44055606	-1	]
C	0.199029126	P	[	99.5493918	30.022086	1.04146526	40	]
C	0.169902913	P	[	99.79599378	29.85296213	1.03945259	40	]
C	0.330097087	P	[	100.1597165	29.69262594	1.05218702	40	]
C	2.86440678	P	[	83.16671236	32.99884733	1.94866964	34	]
C	0.15483871	P	[	99.91686091	49.88904664	-1.04260035	30	]
C	0.15942029	P	[	100.0876793	30.26539018	1.05224488	40	]
C	0	P	[	80.12915545	48.46313697	0.28564887	1	]
C	0.285024155	P	[	99.95112962	29.70031581	1.04790148	40	]
C	1.828282828	P	[	142.9003396	44.31370241	1.64997883	19	]
C	1.899082569	P	[	135.0708932	39.06799649	1.96900363	21	]
C	0.288557214	P	[	98.51363778	31.36291582	1.04646517	39	]
C	0.918552036	P	[	104.0932531	26.27404775	1.04864065	43	]
C	0.237864078	P	[	100.2906903	30.22496973	1.04935571	40	]
C	1.203252033	P	[	113.0099399	18.49238923	1.05298793	48	]
C	2.204545455	P	[	110.0813619	35.31690835	1.2274054	34	]
C	0.651162791	P	[	100.7006262	46.88922548	-0.71649114	8	]
C	1.543859649	P	[	67.34293802	63.95567982	2.3099175	11	]
C	0.194174757	P	[	99.71620704	29.81578505	1.04364361	40	]
C	0.233009709	P	[	99.93983507	29.65947459	1.04401963	40	]
C	0.300970874	P	[	100.380355	30.2948376	1.05050753	40	]
C	1.677777778	P	[	131.7742047	39.29414142	0.82623963	17	]
C	1.875	P	[	114.6983774	24.3385384	0.74922085	31	]
C	0.300970874	P	[	100.7506168	30.30597496	1.05773211	40	]
C	0.342995169	P	[	100.155507	30.25283892	1.06126963	40	]
C	0.223300971	P	[	99.58320247	29.76137128	1.03822132	40	]
C	0.223300971	P	[	99.52367817	30.06010838	1.04358025	40	]
C	0.276699029	P	[	99.35368172	30.28605622	1.04637006	40	]
C	0.125	P	[	105.4832903	39.56166154	0.92403267	1	]
C	0.354368932	P	[	99.08789529	29.87054994	1.02964905	40	]
C	1.304347826	P	[	107.6411161	38.71938959	1.97875418	4	]
C	0.236714976	P	[	99.82853507	29.72792124	1.03812286	40	]
C	0.300970874	P	[	99.89935855	30.27320369	1.04278734	40	]
C	2.741293532	P	[	109.8509944	17.71180522	0.82341654	39	]
C	3.022123894	P	[	112.1494785	31.24293194	1.82959251	44	]
C	0.276699029	P	[	99.73491715	30.28610734	1.0441206	40	]
C	0.368932039	P	[	100.945221	29.57630043	1.04899884	40	]
C	0.142857143	P	[	84.85692207	45.95049218	1.66832277	1	]
C	0.257281553	P	[	100.4950537	30.47322563	1.05783587	40	]
C	0.285024155	P	[	100.1321042	30.2533672	1.05894861	40	]
C	0.256038647	P	[	100.5369176	30.42101804	1.05560831	40	]
C	0.285714286	P	[	78.89413753	30.82041834	2.38441632	-1	]
C	0.628019324	P	[	99.39947276	28.73481781	1.0232379	40	]
C	1.596774194	P	[	101.120538	30.42606161	1.13692754	24	]
C	0.371287129	P	[	99.12782896	31.05016428	1.04739334	39	]
C	0.296116505	P	[	100.1436136	29.9288375	1.04002316	40	]
C	0.247572816	P	[	99.68586069	30.19114803	1.04332265	40	]
C	0.213592233	P	[	99.57488507	29.87372773	1.04102861	40	]
C	0.242718447	P	[	100.2653514	30.23071681	1.04900392	40	]
C	0.571428571	P	[	151.7010953	58.58581305	0.79195045	1	]
C	0.296116505	P	[	100.0091742	29.66527953	1.0482213	40	]
C	0.242718447	P	[	100.5887917	30.19293164	1.05489807	40	]
C	2.848837209	P	[	83.06527415	33.65004009	1.97068299	33	]
C	0.310679612	P	[	100.1156818	30.26171429	1.04472292	40	]
C	0.276699029	P	[	99.95073888	30.39627362	1.0572459	40	]
C	0.296116505	P	[	100.590982	30.31168428	1.06089711	40	]
C	0.233009709	P	[	99.6883252	29.93538507	1.03778622	40	]
C	0.276699029	P	[	100.1146264	29.8939553	1.03981102	40	]
C	0.24516129	P	[	100.1637812	50.5264062	-1.06306666	30	]
C	2.871345029	P	[	83.72002028	33.89046546	1.96357972	33	]
C	0.296116505	P	[	99.96086358	29.73831839	1.04900773	40	]
C	2.988304094	P	[	119.6430474	26.79103482	1.75117836	33	]
C	0.142857143	P	[	113.3596572	25.25388772	0.48436664	1	]
C	0.285714286	P	[	105.1734748	39.00861733	1.87477382	-1	]
C	0	P	[	92.55928097	37.73748376	0.99325192	-1	]
C	0.276699029	P	[	100.0662553	29.87523558	1.05348844	40	]
C	0.24025974	P	[	100.0386462	49.77828247	-1.03488456	30	]
C	0.230769231	P	[	107.3068143	36.67507116	1.86252427	2	]
C	0.285714286	P	[	110.1172127	31.81833301	1.43479574	1	]
C	0.349514563	P	[	100.0486306	29.69973072	1.05125611	40	]
C	0.975728155	P	[	103.3609331	31.06412515	1.09340854	40	]
C	2.991189427	P	[	111.1539332	32.91578661	1.8708136	44	]
C	0.289855072	P	[	100.0662131	29.96624663	1.03969467	40	]
C	0.286407767	P	[	99.80201356	30.39313386	1.0518778	40	]
C	0.223300971	P	[	99.65831679	30.15678223	1.04597127	40	]
C	0.286407767	P	[	100.0013687	29.70698889	1.03667914	40	]
C	0.142857143	P	[	124.1822346	56.99752983	2.20331471	-1	]
C	1.165354331	P	[	113.7159385	17.15160884	1.05371565	49	]
C	0.262135922	P	[	99.68747772	30.32466731	1.046909	40	]
C	0.253246753	P	[	100.2599347	50.45555295	-1.05207029	30	]
C	0.241545894	P	[	100.353889	30.14019138	1.04734174	40	]
C	2.863636364	P	[	83.00800903	34.09180699	1.98586283	34	]
								
Pop	16	-	Iter	625				
Mean	0.77750895							
C	0.428571429	P	[	90.59553602	39.30048715	1.82055526	1	]
C	0.25	P	[	136.799236	44.86251586	1.1073156	1	]
C	0.237864078	P	[	99.60599181	30.14654526	1.04709494	40	]
C	0.25	P	[	116.1156432	26.76027406	-1.09947428	1	]
C	0	P	[	105.6655243	41.88949979	0.69099154	-1	]
C	3.017699115	P	[	110.1052621	32.48202048	1.8592836	44	]
C	0.25	P	[	105.6495296	39.81555046	1.49984411	-1	]
C	0.25	P	[	106.7840531	41.09826985	1.56538281	1	]
C	0.337662338	P	[	99.55021956	49.58843662	-1.04680968	30	]
C	0.180645161	P	[	100.0514172	50.25450524	-1.05833786	30	]
C	1.955974843	P	[	97.05122413	42.08083338	1.17625178	31	]
C	0.22705314	P	[	99.62193881	30.10435957	1.04150146	40	]
C	0.371287129	P	[	98.33092955	31.42162735	1.04740585	39	]
C	0.315533981	P	[	99.29326733	29.80754484	1.03882297	40	]
C	0.262135922	P	[	100.6354026	30.22072657	1.05408951	40	]
C	0.285714286	P	[	115.2683755	24.5719094	1.59051844	1	]
C	0.266990291	P	[	99.48928479	29.83522792	1.04340112	40	]
C	0.276699029	P	[	100.6818671	29.98474181	1.05170085	40	]
C	0.25	P	[	106.0890628	41.89352108	1.94087006	1	]
C	0.264516129	P	[	99.97231448	49.64497748	-1.0329045	30	]
C	0.300970874	P	[	99.28853041	30.16973959	1.04379066	40	]
C	0.325242718	P	[	99.56124759	29.44182261	1.03654382	40	]
C	0.24025974	P	[	100.0694136	50.35566722	-1.0625498	30	]
C	0.142857143	P	[	114.5766905	24.097258	0.81806434	1	]
C	0.31884058	P	[	100.6098942	29.83791605	1.04812074	40	]
C	0.207792208	P	[	99.94249029	50.42074689	-1.05544692	30	]
C	0.31884058	P	[	99.76358225	29.63321254	1.04444281	40	]
C	0.281553398	P	[	99.82160242	29.52772267	1.03999061	40	]
C	0.169902913	P	[	99.79214053	29.98031242	1.04133554	40	]
C	0.166666667	P	[	80.01131035	46.9436689	0.43613899	2	]
C	0.223300971	P	[	99.45622169	29.99446261	1.03949408	40	]
C	1.92173913	P	[	136.6192435	39.40785868	1.98338273	22	]
C	0.281553398	P	[	100.0156132	29.77317233	1.03704079	40	]
C	0.174757282	P	[	100.3870996	30.06164583	1.05095786	40	]
C	1.946308725	P	[	114.0068298	24.30499994	0.70288573	29	]
C	0.25	P	[	115.0104775	23.9018939	1.15707658	1	]
C	0.359223301	P	[	100.0969263	30.43151872	1.04712141	40	]
C	0.314009662	P	[	100.7936228	29.9733133	1.05404824	40	]
C	2.857954545	P	[	82.93160818	34.01424516	1.98742145	34	]
C	1.554945055	P	[	103.8952015	35.8894136	1.1616069	35	]
C	0.235294118	P	[	104.055942	42.8813404	-0.7825926	3	]
C	3.004424779	P	[	109.029421	32.93491705	1.87755703	44	]
C	3.00862069	P	[	109.8745129	32.72843475	1.86712409	45	]
C	1.877192982	P	[	137.775198	41.72384901	2.08311971	22	]
C	1.211382114	P	[	112.7306931	18.78083498	1.05532921	48	]
C	0.203883495	P	[	99.84396347	29.9156912	1.04870521	40	]
C	0.36318408	P	[	99.21861162	30.8201332	1.04536832	39	]
C	0.233009709	P	[	99.59673102	30.0613351	1.04786648	40	]
C	2.886363636	P	[	82.59415123	32.48436472	1.94275393	34	]
C	0.178743961	P	[	99.79899583	29.9562001	1.04783329	40	]
C	0	P	[	110.0733726	31.39290674	0.74920439	1	]
C	0.194174757	P	[	100.1031566	30.30705853	1.05542737	40	]
C	0.310679612	P	[	99.26572363	30.40287103	1.0477716	40	]
C	0.230769231	P	[	107.2751354	37.680116	2.12638742	2	]
C	3.021645022	P	[	107.3895419	35.69904063	1.93893091	45	]
C	0.440594059	P	[	99.85248346	30.18569028	1.03566525	39	]
C	0.223300971	P	[	100.1989621	29.89291367	1.04294005	40	]
C	0.241545894	P	[	100.3208922	30.01098097	1.04408438	40	]
C	0.334951456	P	[	100.8801367	29.76257163	1.04971441	40	]
C	2.877906977	P	[	83.14383319	33.9783789	1.97030644	33	]
C	0.310679612	P	[	99.33400405	29.60190743	1.033291	40	]
C	0.314009662	P	[	100.8046031	29.84320723	1.05153938	40	]
C	0.378640777	P	[	100.3352478	29.53981356	1.03774268	40	]
C	0.272727273	P	[	99.5007157	50.1503277	-1.05305864	30	]
C	0.225806452	P	[	100.1386143	50.51793397	-1.05477839	30	]
C	0.25	P	[	107.3343667	37.96452435	1.74189831	1	]
C	1.730769231	P	[	131.6586899	39.69019259	0.79178146	15	]
C	0.334951456	P	[	100.1279266	30.53584732	1.06204149	40	]
C	0.142857143	P	[	84.30103058	44.37159123	0.87867911	1	]
C	2.875	P	[	82.36375261	33.57624457	1.96472564	34	]
C	0.252427184	P	[	100.526904	30.31465816	1.0547439	40	]
C	0	P	[	106.406174	38.46216746	-1.02988847	-1	]
C	0.353233831	P	[	99.30186565	30.9814489	1.04684033	39	]
C	0.285714286	P	[	95.22005476	34.38546626	1.81589336	1	]
C	0.241545894	P	[	99.82830813	29.6536346	1.04392395	40	]
C	0.090909091	P	[	99.97192847	49.95991261	-1.04310924	30	]
C	0.412621359	P	[	100.2184522	30.74246219	1.06343713	40	]
C	0.314009662	P	[	100.1277364	30.36946456	1.06002205	40	]
C	3.03030303	P	[	111.6988821	32.27299441	1.85566841	45	]
C	2.897849462	P	[	80.47833291	26.46055136	1.57779857	36	]
C	2.263888889	P	[	111.2908336	39.98507996	1.45202001	28	]
C	0	P	[	80.54085437	49.0978179	1.30406349	1	]
C	0.285714286	P	[	87.05211973	41.96174329	0.47449102	1	]
C	3.026431718	P	[	111.2628271	33.03372128	1.8770045	44	]
C	0.593908629	P	[	97.19579493	33.2651232	1.05748991	38	]
C	2.871345029	P	[	83.62581617	32.5922238	1.91133587	33	]
C	0.266990291	P	[	99.83463444	30.26102059	1.05433385	40	]
C	0.325242718	P	[	100.3944503	29.57890061	1.04755459	40	]
C	0.266233766	P	[	100.2865125	50.54531855	-1.06148912	30	]
C	0.286407767	P	[	100.7057385	30.43643783	1.06141653	40	]
C	0.318181818	P	[	100.0154011	50.75561293	-1.05879667	30	]
C	0.296116505	P	[	100.6631481	30.50691745	1.06040066	40	]
C	0.193236715	P	[	99.88668531	30.1897476	1.04740591	40	]
C	0.373786408	P	[	99.19911267	29.58524319	1.03392867	40	]
C	2.875706215	P	[	83.50223005	33.61027388	1.95599854	34	]
C	0.233009709	P	[	100.1147388	29.83274088	1.05148547	40	]
C	3.013574661	P	[	108.2077033	34.55090077	1.90712581	43	]
C	1.777777778	P	[	108.1500351	38.91654577	1.70388075	14	]
C	0.281553398	P	[	100.6544325	29.87434164	1.04956289	40	]
C	0.375	P	[	121.3230543	31.03585821	1.863681	-1	]
								
Pop	10	-	Iter	1000				
Mean	0.723300874							
C	0.121359223	P	[	99.99957912	29.93349278	1.04947425	40	]
C	0.236714976	P	[	99.74629906	30.03594665	1.05132399	40	]
C	0.246753247	P	[	100.0020616	50.00172347	-1.03896225	30	]
C	0.183574879	P	[	100.2859118	30.04073609	1.04633163	40	]
C	0	P	[	100.5357677	50.7140339	1.8727005	-1	]
C	0.142857143	P	[	108.7143862	52.66015948	-1.11398802	1	]
C	0.305825243	P	[	99.8120708	29.84315136	1.03497448	40	]
C	0.142857143	P	[	91.34507871	38.54967455	1.02015846	1	]
C	0.142857143	P	[	96.43240505	33.81867268	1.56105289	1	]
C	0.188405797	P	[	100.3163001	30.22688691	1.05062774	40	]
C	0	P	[	120.4992812	28.12332173	1.90671632	1	]
C	0.428571429	P	[	121.8272702	27.67146213	1.4263481	1	]
C	0.285024155	P	[	99.42323677	30.1851577	1.04272845	40	]
C	0.285714286	P	[	99.98365358	30.4035755	1.39199698	1	]
C	0.362318841	P	[	99.19563432	30.43773478	1.04264848	40	]
C	0.142857143	P	[	80.018953	49.58209965	1.20465441	-1	]
C	0.125	P	[	135.957688	60.1029549	-0.79157498	-1	]
C	0	P	[	68.22064578	60.01464548	0.8621285	1	]
C	0.142857143	P	[	1.06E+02	4.05E+01	4.74E-02	-1.00000000e+00]	
C	0.142857143	P	[	106.0606184	51.36446198	-1.25049709	-1	]
C	0	P	[	106.9394688	40.15831333	-0.55264977	-1	]
C	0.142857143	P	[	73.63607613	30.69116398	1.8109439	-1	]
C	0.262135922	P	[	100.421172	29.83409128	1.05233402	40	]
C	0.25	P	[	143.654415	50.07302335	1.40096052	1	]
C	0.125	P	[	114.2428441	24.73896234	-0.78064678	1	]
C	0.142857143	P	[	80.09961229	47.40445547	1.59564906	-1	]
C	1.887640449	P	[	83.61335555	62.3801616	1.89256759	17	]
C	0.5	P	[	152.4467268	59.22466717	0.97766888	1	]
C	0.25	P	[	105.6825592	40.91963703	1.62835161	-1	]
C	2.883040936	P	[	83.60832516	32.69883527	1.91571451	33	]
C	0	P	[	80.43992354	46.31110689	0.28956696	2	]
C	0.142857143	P	[	155.8642547	65.2842217	1.6219846	1	]
C	0.266990291	P	[	99.41139736	29.71860748	1.03653448	40	]
C	0.142857143	P	[	91.51375156	38.91617301	1.60273168	1	]
C	0.142857143	P	[	69.36289438	59.64805627	2.38670729	-1	]
C	1.674698795	P	[	131.5802761	39.42805783	0.79746764	16	]
C	0.142857143	P	[	110.7404209	48.45474827	-0.28169107	1	]
C	2.2	P	[	122.1529233	28.81360364	1.78820574	28	]
C	0.142857143	P	[	71.61534162	60.37040342	2.00082823	1	]
C	0.381642512	P	[	100.8432712	30.19503315	1.05293174	40	]
C	0	P	[	80.70112893	49.5854633	1.31096662	1	]
C	3.022123894	P	[	108.6798388	33.1501958	1.87888808	44	]
C	3	P	[	110.3756589	33.49633125	1.88680225	44	]
C	0.354368932	P	[	100.9608576	29.93403727	1.05858419	40	]
C	0.349514563	P	[	98.96298654	30.31975216	1.04120093	40	]
C	3.596774194	P	[	83.88164711	41.73533936	2.1068035	36	]
C	0.359223301	P	[	100.6960811	30.74875632	1.06155918	40	]
C	0.24025974	P	[	99.74252949	50.3402449	-1.05364079	30	]
C	0.502369668	P	[	101.6118105	28.68638821	1.05654145	41	]
C	3.044247788	P	[	112.0901148	31.18979232	1.8253975	44	]
C	0.142857143	P	[	113.7325572	25.73225056	0.94594016	1	]
C	0.082524272	P	[	99.90556918	29.88820453	1.04477648	40	]
C	0.25	P	[	105.233151	41.23278102	1.40131304	-1	]
C	1.627659574	P	[	108.8000014	34.61943976	1.93460813	18	]
C	0.354368932	P	[	100.397877	30.61659343	1.06204063	40	]
C	2.868131868	P	[	82.9901658	32.44705671	1.9422653	35	]
C	0	P	[	100.1294822	50.66053085	1.90402022	-1	]
C	0.125	P	[	136.3302315	45.75018062	2.33122916	-1	]
C	3.004329004	P	[	111.5867583	31.87842729	1.84460729	45	]
C	0	P	[	107.1873175	52.99984041	1.74516273	-1	]
C	2.981900452	P	[	110.4601174	31.5979455	1.84229376	43	]
C	0.375	P	[	120.7396844	28.54980572	1.61325598	1	]
C	0.330097087	P	[	99.98821877	29.51922827	1.04474283	40	]
C	0	P	[	80.13625751	49.27873767	1.42583328	1	]
C	3.021645022	P	[	111.1467459	33.12060612	1.87451395	45	]
C	0	P	[	113.2335606	26.24031203	0.85143179	1	]
C	0.22815534	P	[	99.67694694	29.6533436	1.03864294	40	]
C	0.214285714	P	[	99.75659941	49.69832836	-1.03977575	30	]
C	0.237864078	P	[	99.76076025	30.11361201	1.0514697	40	]
C	0.305825243	P	[	99.28883848	30.37025812	1.04409868	40	]
C	0.169902913	P	[	100.2594395	30.30562499	1.05377899	40	]
C	0.714285714	P	[	142.3677611	50.35951878	1.09712884	1	]
C	0.333333333	P	[	157.0121416	64.37253135	1.36772499	2	]
C	3.004310345	P	[	111.8817971	31.27481769	1.82479475	45	]
C	0	P	[	106.3498494	40.03211581	2.68962588	1	]
C	0.142857143	P	[	72.23261746	30.06289837	-1.75692394	-1	]
C	0.344155844	P	[	99.55294183	50.5618017	-1.06160541	30	]
C	0.375	P	[	95.3244121	34.01109003	-0.94464721	-1	]
C	2.903954802	P	[	83.78100005	31.94253036	1.9160085	34	]
C	0.25	P	[	81.34012613	45.56001344	0.63931911	2	]
C	0.32038835	P	[	99.83021763	29.63178178	1.03372463	40	]
C	0.328502415	P	[	99.69603947	29.40939821	1.03741387	40	]
C	2.917127072	P	[	83.70591064	32.82144096	1.92858102	35	]
C	0.181818182	P	[	99.75148482	49.76678402	-1.0414587	30	]
C	0.213592233	P	[	99.65242212	30.02131654	1.04796146	40	]
C	0.142857143	P	[	114.3031668	24.48217184	2.26968186	-1	]
C	2.840909091	P	[	82.37611332	33.37876386	1.96451115	34	]
C	3.026548673	P	[	110.8927928	32.33636476	1.85808504	44	]
C	0	P	[	105.6056565	41.1112236	2.31997732	-1	]
C	3.017316017	P	[	110.81578	33.02388815	1.87450673	45	]
C	0.285714286	P	[	104.4119608	37.63418234	-0.79611397	1	]
C	0.36407767	P	[	98.99820966	30.38812717	1.03964496	40	]
C	0.25	P	[	98.54818725	31.2020506	1.57636764	-1	]
C	2.883977901	P	[	82.7166594	34.10039148	1.97793339	35	]
C	0.144927536	P	[	100.365562	30.11852087	1.0509748	40	]
C	0.252427184	P	[	99.60159299	29.67695292	1.04081598	40	]
C	0.25	P	[	82.33604465	47.28122119	2.04894183	1	]
C	0.331168831	P	[	100.6793695	50.64377057	-1.05520547	30	]
C	0.125	P	[	60.88303601	67.98758866	0.88518927	-1	]
C	0.289855072	P	[	100.6063236	30.35242081	1.06185206	40	]
								
Pop	8	-	Iter	1250				
Mean	0.519996756							
C	0.344660194	P	[	99.86352836	29.5416293	1.0444995	40	]
C	0.339805825	P	[	100.1513776	30.50679643	1.05035658	40	]
C	0.125	P	[	69.26724686	59.09031188	-0.22627741	1	]
C	0.262135922	P	[	99.43153307	29.91220326	1.03934046	40	]
C	0.083333333	P	[	70.35849036	58.65612103	1.09584428	2	]
C	0	P	[	105.0156739	39.46805844	-0.27566444	1	]
C	0.292207792	P	[	99.62069718	50.12284719	-1.05707949	30	]
C	0	P	[	105.9028391	38.99200692	0.63875994	1	]
C	0.142857143	P	[	107.7634512	37.80302017	0.42925812	-1	]
C	0.25	P	[	103.2695978	51.5793472	1.73475939	-1	]
C	0.375	P	[	110.4847108	31.5230007	1.5927093	1	]
C	0.125	P	[	94.12628413	35.04760525	0.57816687	1	]
C	0.252427184	P	[	100.4983039	30.3552687	1.05792649	40	]
C	0.140776699	P	[	100.3235527	30.20232303	1.05363475	40	]
C	1.908256881	P	[	134.3154227	40.2476788	2.04019653	21	]
C	0	P	[	68.80384169	60.58811445	1.77282531	-1	]
C	0	P	[	1.06E+02	3.99E+01	-7.05E-03	1.00000000e+00]	
C	0.300970874	P	[	100.4840601	29.73423161	1.05003646	40	]
C	0.428571429	P	[	131.2564862	38.7630313	0.16518765	1	]
C	0.47761194	P	[	100.2294655	30.99171073	1.06333504	39	]
C	0.648	P	[	76.57425199	52.80266353	1.03904994	24	]
C	0.125	P	[	115.6550029	24.01089666	1.23363705	1	]
C	1.386740331	P	[	97.42394183	37.56896846	1.09177256	35	]
C	0.25	P	[	104.2821083	39.8266666	-0.58657158	1	]
C	0	P	[	113.0401679	26.29204475	0.69826564	1	]
C	0.285714286	P	[	113.0437966	26.07827004	0.82389406	-1	]
C	0.142857143	P	[	104.7372954	42.20824666	1.64000749	-1	]
C	0.12987013	P	[	100.0187717	50.01859154	-1.0519132	30	]
C	2.967741935	P	[	84.3529737	33.68064435	1.98761293	36	]
C	0.304347826	P	[	100.7412669	29.75355949	1.04757955	40	]
C	0	P	[	123.9293642	31.12977199	-1.20780109	-1	]
C	0.125	P	[	86.86318654	42.98040756	0.89920364	-1	]
C	0	P	[	118.8906392	61.25587453	2.24709632	1	]
C	0.315533981	P	[	99.76348907	30.44518486	1.04859134	40	]
C	0.125	P	[	104.5426643	42.88396669	1.30668384	-1	]
C	1.877192982	P	[	137.047562	41.60491418	2.06770941	22	]
C	0.257281553	P	[	99.92301325	30.40550004	1.05004349	40	]
C	0	P	[	104.8324945	41.36032879	1.89213413	-1	]
C	0	P	[	114.1243841	24.96800185	1.83744748	-1	]
C	0.142857143	P	[	126.4622722	57.38944234	2.24865058	-1	]
C	0.125	P	[	115.3892182	54.24498264	2.14937333	1	]
C	0.125	P	[	98.97217701	31.01188628	1.85811979	-1	]
C	0	P	[	81.23266094	47.09746696	0.70207396	1	]
C	0.375	P	[	86.55731504	43.0829551	2.24233312	1	]
C	0.276699029	P	[	99.7534584	30.44530646	1.05127603	40	]
C	0.142857143	P	[	102.0270564	33.15682284	-0.23103536	-1	]
